Time,Disk-1,Disk-2,Disk-3,Disk-4,Disk-5,Disk-6,Disk-7,Disk-8,Disk-9,Disk-10,Disk-11,Disk-12,Disk-13,Disk-14,Disk-15,Disk-16,Disk-17,Disk-18,Disk-19,Disk-20,Total
312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
318,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
319,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
320,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
322,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
323,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
324,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
325,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
326,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
328,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
330,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3
331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
338,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3
342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3
343,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4
344,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4
345,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4
346,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4
347,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4
348,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4
349,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4
350,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4
351,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4
352,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4
353,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4
354,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4
355,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4
356,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4
357,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4
358,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
359,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
360,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
361,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
362,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
363,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
364,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
365,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
366,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
367,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
368,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
369,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
370,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
375,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
376,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
377,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
378,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
379,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
380,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
381,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
382,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
505,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
506,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
507,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
509,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
510,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3
511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3
512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3
513,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3
514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3
515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,4
516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,4
517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,4
518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,4
519,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,4
520,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,4
521,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,4
522,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,5
523,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,5
524,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,5
525,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,5
526,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,5
527,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,5
528,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,5
529,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,5
530,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,5
531,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,5
532,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,5
533,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,5
534,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,5
535,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,6
536,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,6
537,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,6
538,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,7
539,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,7
540,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,7
541,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,6
542,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,6
543,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,7
544,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,7
545,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,7
546,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,6
547,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,6
548,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,6
549,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,6
550,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,5
551,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,5
552,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,5
553,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,5
554,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,5
555,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4
556,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4
557,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4
558,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,5
559,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,5
560,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,5
561,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,5
562,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4
563,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4
564,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4
565,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4
566,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5
567,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5
568,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5
569,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5
570,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,7
571,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,8
572,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,8
573,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,8
574,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,8
575,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,7
576,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,7
577,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,7
578,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6
579,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6
580,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6
581,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6
582,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,7
583,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6
584,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6
585,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6
586,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6
587,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6
588,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6
589,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6
590,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6
591,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6
592,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6
593,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6
594,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6
595,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6
596,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6
597,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6
598,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5
599,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5
600,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6
601,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,7
602,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,7
603,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,7
604,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,7
605,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,7
606,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6
607,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,7
608,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,7
609,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,7
610,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,5
611,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4
612,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4
613,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,5
614,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,5
615,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,5
616,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,5
617,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,5
618,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,5
619,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,5
620,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,5
621,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,5
622,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5
623,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5
624,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5
625,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5
626,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,6
